ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-514747,Source2,3,2022-09-06 19:41:45,2022-09-06 20:11:01,39.114906,-84.500801,,,0.0,Left lane blocked due to crash on I-71 Southbound before I-471 Exits 1A.,I-71,Cincinnati,Hamilton,OH,45202,US,US/Eastern,KLUK,2022-09-06 19:53:00,75.0,75.0,73.0,29.52,10.0,NNE,7.0,0.0,Mostly Cloud,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-514748,Source2,2,2022-09-06 16:58:51,2022-09-06 17:28:22,39.484055,-83.932899,,,0.0,Lane blocked due to crash on OH-73 both ways at OH-380.,W OH-73,Wilmington,Clinton,OH,45177-8949,US,US/Eastern,KILN,2022-09-06 16:54:00,76.0,76.0,71.0,28.92,10.0,N,7.0,0.0,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-514749,Source2,1,2022-09-06 16:10:19,2022-09-06 16:54:55,37.30088,-120.494591,,,0.0,Crash on CA-99 Southbound at R St.,CA-99 S,Merced,Merced,CA,95340,US,US/Pacific,KMCE,2022-09-06 15:53:00,112.0,112.0,14.0,29.54,10.0,W,5.0,0.0,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-514750,Source2,1,2022-09-06 15:24:32,2022-09-06 15:53:11,38.474823,-121.423805,,,0.0,Crash on CA-99 Northbound at Mack Rd.,CA-99,Sacramento,Sacramento,CA,95823,US,US/Pacific,KSAC,2022-09-06 15:53:00,113.0,113.0,13.0,29.69,10.0,WNW,9.0,0.0,Mostly Cloud,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-514751,Source2,1,2022-09-06 16:32:28,2022-09-06 17:01:05,38.525116,-121.467873,,,0.0,Crash on CA-99 Southbound at Fruitridge Rd.,CA-99 S,Sacramento,Sacramento,CA,95820,US,US/Pacific,KSAC,2022-09-06 16:53:00,113.0,113.0,12.0,29.68,10.0,VAR,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-514752,Source2,3,2022-09-06 15:33:16,2022-09-06 16:01:52,38.542709,-121.73262,,,0.0,#1 lane blocked due to crash on I-80 Westbound at Mace Blvd.,I-80,Davis,Yolo,CA,95618,US,US/Pacific,KEDU,2022-09-06 15:40:00,111.0,,12.0,29.66,10.0,,,0.0,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-514753,Source2,1,2022-09-06 17:46:27,2022-09-06 18:16:07,35.087799,-80.845161,,,0.0,Lane blocked due to crash on NC-51 Pineville-Matthews Rd at Carmel Rd.,Carmel Rd,Charlotte,Mecklenburg,NC,28226,US,US/Eastern,KCLT,2022-09-06 17:52:00,87.0,87.0,55.0,29.16,10.0,W,6.0,0.0,Rain,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-514754,Source2,1,2022-09-06 19:10:58,2022-09-06 19:59:05,35.20167199999999,-80.76059000000002,,,0.0,Lane blocked due to crash on Sharon Amity Rd at NC-27 Albemarle Rd.,Albemarle Rd,Charlotte,Mecklenburg,NC,28205,US,US/Eastern,KCLT,2022-09-06 18:52:00,84.0,84.0,63.0,29.16,10.0,W,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-514755,Source2,1,2022-09-06 19:41:46,2022-09-06 20:11:06,35.223156,-80.724915,,,0.0,Lane blocked due to crash on NC-24 Wt Harris Blvd at Hickory Grove Rd.,Hickory Grove Rd,Charlotte,Mecklenburg,NC,28215,US,US/Eastern,KJQF,2022-09-06 19:50:00,82.0,82.0,70.0,29.22,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-514756,Source2,1,2022-09-06 19:36:50,2022-09-06 20:06:28,35.25957899999999,-80.77716099999998,,,0.0,Lane blocked due to crash on US-29 Tryon St at Eastway Dr.,N Tryon St,Charlotte,Mecklenburg,NC,28213,US,US/Eastern,KJQF,2022-09-06 19:50:00,82.0,82.0,70.0,29.22,10.0,CALM,0.0,0.0,Rain,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-514757,Source2,1,2022-09-06 17:31:11,2022-09-06 18:00:39,35.335297,-80.825089,,,0.0,Lane blocked due to crash on NC-24 Wt Harris Blvd at NC-115 Old Statesville Rd.,Old Statesville Rd,Charlotte,Mecklenburg,NC,28269,US,US/Eastern,KJQF,2022-09-06 17:55:00,86.0,86.0,58.0,29.22,10.0,WNW,3.0,0.0,Rain,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-514758,Source2,2,2022-09-06 10:24:18,2022-09-06 11:22:02,36.080887,-79.959869,,,0.0,Center lane blocked due to multi-vehicle crash on I-40 Westbound at Exit 210.,Lynwood Smith Expy,Greensboro,Guilford,NC,27409,US,US/Eastern,KGSO,2022-09-06 10:35:00,79.0,79.0,79.0,29.04,10.0,W,10.0,0.0,Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-514759,Source2,3,2022-09-06 17:35:00,2022-09-06 18:19:42,32.543327000000005,-84.960472,,,0.0,Left lane blocked and left hand shoulder blocked due to crash on I-185 Northbound before Exit 10 US-80 Exits 4 5.,I-185,Columbus,Muscogee,GA,31904,US,US/Eastern,KCSG,2022-09-06 17:51:00,87.0,87.0,61.0,29.57,10.0,W,9.0,0.0,Mostly Cloud,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-514760,Source3,1,2022-09-06 15:52:41,2022-09-06 16:37:50,40.76606,-124.175522,,,0.0,Crash on Union St at Madison St.,Union St,Eureka,Humboldt,CA,95503-5950,US,US/Pacific,KEKA,2022-09-06 15:53:00,62.0,62.0,78.0,29.63,10.0,W,7.0,0.0,Snow,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-514761,Source2,2,2022-09-06 16:34:51,2022-09-06 17:04:31,33.881882,-117.583221,,,0.0,#3 lane blocked due to crash on CA-91 Eastbound before Lincoln Ave.,CA-91 Express Lanes,Corona,Riverside,CA,92882,US,US/Pacific,KAJO,2022-09-06 16:56:00,98.0,98.0,35.0,29.22,10.0,W,14.0,0.0,Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-514762,Source2,2,2022-09-06 16:25:33,2022-09-06 17:10:14,33.973728,-117.373024,,,0.0,#1 #2 #3 #4 lane blocked due to crash on CA-91 Eastbound before 14th St.,14th St,Riverside,Riverside,CA,92507,US,US/Pacific,KRAL,2022-09-06 16:53:00,102.0,102.0,22.0,28.93,10.0,W,17.0,0.0,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-514763,Source2,1,2022-09-06 16:00:53,2022-09-06 16:30:35,34.01886,-118.192253,,,0.0,Lane blocked due to crash on Indiana St at Olympic Blvd.,E Olympic Blvd,Los Angeles,Los Angeles,CA,90023-3227,US,US/Pacific,KCQT,2022-09-06 15:47:00,91.0,91.0,42.0,29.61,10.0,W,7.0,0.0,Rain,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-514765,Source2,3,2022-09-06 15:27:43,2022-09-06 15:57:13,41.754894,-87.874687,,,0.0,Three lanes blocked due to crash on I-294 Tri-State Tollway Southbound at Exit 22 75th St.,Tri-State Tlwy,La Grange,Cook,IL,60525,US,US/Central,KMDW,2022-09-06 15:53:00,80.0,80.0,54.0,29.43,10.0,VAR,7.0,0.0,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-514766,Source2,2,2022-09-06 17:52:01,2022-09-06 18:24:00,33.472012,-86.770287,,,0.0,Lane blocked due to crash on AL-149 Shades Creek Pkwy Westbound at US-280.,Windsor Dr,Birmingham,Jefferson,AL,35209-4435,US,US/Central,KBHM,2022-09-06 17:53:00,82.0,82.0,69.0,29.36,10.0,WNW,6.0,0.0,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-514767,Source2,3,2022-09-06 17:44:22,2022-09-06 18:39:00,34.564709,-86.911171,,,0.0,Lane blocked due to crash on I-65 Southbound after Exits 340 I-565.,I-65,Decatur,Morgan,AL,35603,US,US/Central,KDCU,2022-09-06 17:53:00,71.0,71.0,96.0,29.42,9.0,SSE,6.0,0.02,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-514768,Source2,2,2022-09-06 17:36:46,2022-09-06 18:05:31,34.61869,-86.966812,,,0.0,Right hand shoulder blocked and right lane blocked due to crash on US-31 Southbound near Hudson Memorial Bridge.,AL-20,Tanner,Limestone,AL,35671,US,US/Central,KDCU,2022-09-06 17:26:00,71.0,71.0,96.0,29.42,9.0,VAR,5.0,0.02,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-514769,Source2,3,2022-09-06 17:45:22,2022-09-06 18:26:00,34.659885,-86.787376,,,0.0,Lane blocked due to crash on I-565 Eastbound near County Line Rd.,County Line Rd SW,Madison,Limestone,AL,35756,US,US/Central,KHSV,2022-09-06 17:53:00,73.0,73.0,90.0,29.37,10.0,SSW,3.0,0.04,Mostly Cloud,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-514770,Source2,2,2022-09-06 17:57:59,2022-09-06 18:27:23,34.755402000000004,-86.71431,,,0.0,Lane blocked due to crash on US-72 Westbound near Jeff Rd.,Jeff Rd NW,Madison,Madison,AL,35758,US,US/Central,KHUA,2022-09-06 14:58:00,86.0,86.0,55.0,,7.0,WSW,5.0,0.0,Mostly Cloud,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-514771,Source2,3,2022-09-06 18:10:45,2022-09-06 19:10:59,36.11026,-86.721001,,,0.0,Three lanes blocked due to crash on I-24 Westbound near TN-155 Briley Pkwy.,Briley Pkwy,Nashville,Davidson,TN,37211,US,US/Central,KBNA,2022-09-06 17:53:00,77.0,77.0,69.0,29.38,10.0,SW,3.0,0.0,Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-514772,Source2,3,2022-09-06 18:09:07,2022-09-06 18:53:42,32.654758,-96.753189,,,0.0,Lane blocked due to crash on I-20 Westbound at Bonnie View Rd.,Lyndon B Johnson Fwy,Dallas,Dallas,TX,75241,US,US/Central,KRBD,2022-09-06 18:07:00,90.0,90.0,54.0,29.23,10.0,E,6.0,0.0,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-514773,Source2,3,2022-09-06 18:09:45,2022-09-06 19:09:52,32.878586,-96.688019,,,0.0,Lane blocked due to crash on I-635 Eastbound at Kingsley Rd.,Lyndon B Johnson Fwy,Garland,Dallas,TX,75041,US,US/Central,KHQZ,2022-09-06 17:50:00,91.0,91.0,43.0,29.49,10.0,SE,5.0,0.0,Mostly Cloud,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-514774,Source3,2,2022-09-06 18:10:44,2022-09-06 18:55:26,34.821091,-82.697891,,,0.0,Lane blocked due to crash on US-178 Moorefield Memorial Hwy at Breazeale Rd.,Moorefield Memorial Hwy,Liberty,Pickens,SC,29657-9269,US,US/Eastern,KLQK,2022-09-06 18:15:00,82.0,82.0,79.0,28.91,10.0,CALM,0.0,0.0,Mostly Cloud,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-514775,Source2,2,2022-09-06 18:01:38,2022-09-06 18:46:23,34.83168,-82.489639,,,0.0,Lane blocked due to crash on US-123 Calhoun Memorial Hwy at SC-37 Fish Trap Rd.,N Fishtrap Rd,Easley,Pickens,SC,29640-7361,US,US/Eastern,KLQK,2022-09-06 17:55:00,83.0,83.0,75.0,28.92,10.0,CALM,0.0,0.0,Rain,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-514776,Source2,2,2022-09-06 19:41:38,2022-09-06 20:11:22,34.85498,-82.446022,,,0.0,Lane blocked due to crash on SC-253 Blue Ridge Dr at Emile St.,W Blue Ridge Dr,Greenville,Greenville,SC,29611-3903,US,US/Eastern,KGMU,2022-09-06 19:53:00,82.0,82.0,65.0,28.89,10.0,NNW,3.0,0.0,Rain,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-514777,Source2,2,2022-09-06 17:30:09,2022-09-06 17:59:55,34.892509000000004,-82.289879,,,0.0,Lane blocked due to crash on Hudson Rd at Old Spartanburg Rd.,Hudson Rd,Greer,Greenville,SC,29650-2970,US,US/Eastern,KGSP,2022-09-06 17:53:00,79.0,79.0,74.0,28.97,10.0,CALM,0.0,0.0,Snow,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-514778,Source2,3,2022-09-06 17:46:41,2022-09-06 18:27:00,34.735119,-86.59433,,,0.0,Right lane blocked and right hand shoulder blocked due to crash on I-565 Eastbound at Exits 19A US-231 Memorial Pkwy.,19C,Huntsville,Madison,AL,35801,US,US/Central,KHUA,2022-09-06 14:58:00,86.0,86.0,55.0,,7.0,WSW,5.0,0.0,Rain,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-514779,Source2,2,2022-09-06 18:28:06,2022-09-06 19:07:00,34.76202,-86.579163,,,0.0,Lane blocked due to crash on US-72 Eastbound near Academy Dr.,Mastin Lake Rd NW,Huntsville,Madison,AL,35811,US,US/Central,KMDQ,2022-09-06 18:35:00,72.0,72.0,93.0,29.22,10.0,CALM,0.0,0.01,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-514780,Source2,3,2022-09-06 19:05:38,2022-09-06 19:34:25,29.061672,-81.189812,,,0.0,Right lane blocked due to crash on I-4 Eastbound at Exits 118A-B 118B-A FL-44 New York Ave.,I-4,DeLand,Volusia,FL,32724,US,US/Eastern,KDED,2022-09-06 18:55:00,81.0,81.0,82.0,29.92,10.0,E,6.0,0.0,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
A-514781,Source2,2,2022-09-06 18:33:00,2022-09-06 19:02:30,38.374561,-78.933937,,,0.0,Right lane closed due to crash on US-11 Valley Pike Rd Southbound at White Picket Trl.,White Picket Trl,Mt Crawford,Rockingham,VA,22841-2361,US,US/Eastern,KSHD,2022-09-06 18:35:00,78.0,78.0,73.0,28.71,10.0,WSW,6.0,0.0,Mostly Cloud,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
A-514782,Source2,2,2022-09-06 19:09:31,2022-09-06 20:09:00,40.915829,-80.650894,,,0.0,Lane blocked due to crash on OH-7 Market St Northbound at CR-8 Garfield Rd.,Market St,Columbiana,Mahoning,OH,44408-9789,US,US/Eastern,KUCP,2022-09-06 19:14:00,66.0,66.0,100.0,,10.0,NNW,6.0,0.0,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-514783,Source2,2,2022-09-06 18:01:04,2022-09-06 18:45:52,35.11755,-82.397614,,,0.0,Lane blocked due to crash on Dividing Water Rd at Mountain Lake Ln.,Dividing Water Rd,Travelers Rest,Greenville,SC,29690-8903,US,US/Eastern,KGMU,2022-09-06 17:53:00,84.0,84.0,61.0,28.89,10.0,W,3.0,0.0,Mostly Cloud,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-514784,Source2,3,2022-09-06 19:24:25,2022-09-06 20:08:31,40.75631,-74.117455,,,0.0,Toll lane blocked due to crash on I-95 Southbound at Exit 15W I-280.,New Jersey Tpke,Kearny,Hudson,NJ,07032,US,US/Eastern,KEWR,2022-09-06 19:51:00,69.0,69.0,93.0,29.97,1.0,NNE,8.0,0.01,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-514786,Source2,1,2022-09-06 04:41:06,2022-09-06 05:10:53,43.117077,-85.607323,,,0.0,Crash on US-131 Southbound at Exit 97 10 Mile Rd.,Mile Rd NE,Belmont,Kent,MI,49306,US,US/Eastern,KGRR,2022-09-06 04:53:00,62.0,62.0,93.0,29.15,10.0,NE,6.0,0.0,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-514787,Source2,1,2022-09-06 05:22:41,2022-09-06 06:08:04,37.560207,-77.487663,,,0.0,Crash on Hanover Ave both ways at Thompson St.,I-195 N,Richmond,Richmond City,VA,23221,US,US/Eastern,KRIC,2022-09-06 05:10:00,74.0,74.0,93.0,29.76,10.0,S,10.0,0.04,Mostly Cloud,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-514788,Source3,3,2022-09-06 00:06:30,2022-09-06 00:35:54,37.70417800000001,-121.735611,,,0.0,#1 lane blocked due to crash on I-580 Westbound before Exit 54 1st St.,I-580 W,Livermore,Alameda,CA,94551,US,US/Pacific,KLVK,2022-09-06 00:53:00,81.0,81.0,28.0,29.33,10.0,CALM,0.0,0.0,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-514789,Source2,1,2022-09-06 04:22:56,2022-09-06 04:51:57,28.969,-82.39116700000002,,,0.0,Crash on CR-491 Lecanto Hwy at Tram Rd.,N Lecanto Hwy,Hernando,Citrus,FL,34442-2022,US,US/Eastern,KINF,2022-09-06 04:15:00,75.0,75.0,100.0,29.94,7.0,CALM,0.0,0.0,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-514791,Source2,3,2022-09-06 16:52:55,2022-09-06 17:22:25,33.975563,-117.548843,,,0.0,#1 lane blocked due to crash on I-15 Southbound before Limonite Ave.,I-15 Express Lanes,Mira Loma,Riverside,CA,91752,US,US/Pacific,KRAL,2022-09-06 16:53:00,102.0,102.0,22.0,28.93,10.0,W,17.0,0.0,Mostly Cloud,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-514792,Source2,3,2022-09-06 03:34:52,2022-09-06 04:04:34,37.621525,-88.987434,,,0.0,Lane blocked due to crash on I-57 Southbound at Exit 45 IL-148 Refuge Rd.,N Refuge Rd,Marion,Williamson,IL,62959,US,US/Central,KMWA,2022-09-06 03:35:00,68.0,68.0,100.0,29.5,5.0,CALM,0.0,0.0,Rain,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-514793,Source2,1,2022-09-06 04:06:31,2022-09-06 04:35:24,28.340931,-82.643883,,,0.0,Crash on Tami Trl near Chestnut Dr.,Buckeye Dr,Hudson,Pasco,FL,34669-3413,US,US/Eastern,KBKV,2022-09-06 03:53:00,78.0,78.0,93.0,29.94,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-514794,Source2,3,2022-09-06 04:00:49,2022-09-06 04:30:30,42.274971,-71.050507,,,0.0,Left lane blocked due to crash on I-93 Expressway Northbound at Granite Ave.,I-93 S,Milton,Norfolk,MA,02186,US,US/Eastern,KMQE,2022-09-06 03:53:00,64.0,64.0,96.0,30.04,10.0,CALM,0.0,0.03,Mostly Cloud,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-514795,Source2,1,2022-09-06 04:15:41,2022-09-06 04:43:58,28.05467,-82.7696,,,0.0,Earlier crash on Country Woods Ln near Pheasant Dr.,Country Woods Ln,Palm Harbor,Pinellas,FL,34683-6418,US,US/Eastern,KPIE,2022-09-06 03:53:00,81.0,81.0,94.0,29.98,10.0,NE,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-514796,Source2,3,2022-09-06 17:01:46,2022-09-06 17:31:17,34.076637,-117.745216,,,0.0,#1 lane blocked due to crash on I-10 Eastbound before Towne Ave.,I-10 E,Pomona,Los Angeles,CA,91767,US,US/Pacific,KPOC,2022-09-06 17:47:00,97.0,97.0,34.0,38.44,10.0,WSW,12.0,,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-514797,Source2,1,2022-09-06 15:26:26,2022-09-06 15:54:49,39.113258,-121.558388,,,0.0,Crash on Erle Rd Eastbound at Lindhurst Ave.,Erle Rd,Marysville,Yuba,CA,95901-8033,US,US/Pacific,KMYV,2022-09-06 15:53:00,114.0,114.0,12.0,29.65,10.0,NW,5.0,0.0,Mostly Cloud,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-514798,Source2,1,2022-09-06 18:57:03,2022-09-06 19:26:28,35.100006,-80.778755,,,0.0,Lane blocked due to crash on NC-16 Providence Rd at NC-51 Pineville-Matthews Rd.,Providence Rd,Charlotte,Mecklenburg,NC,28226,US,US/Eastern,KCLT,2022-09-06 18:52:00,84.0,84.0,63.0,29.16,10.0,W,5.0,0.0,Rain,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-514799,Source2,1,2022-09-06 19:11:42,2022-09-06 19:41:25,35.114368,-80.970238,,,0.0,Crash on Eastwind Dr at Windy Rock Way.,Eastwind Dr,Charlotte,Mecklenburg,NC,28273-3687,US,US/Eastern,KCLT,2022-09-06 18:52:00,84.0,84.0,63.0,29.16,10.0,W,5.0,0.0,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-514800,Source2,3,2022-09-06 18:32:08,2022-09-06 19:01:30,41.473866,-81.708649,,,0.0,Two lanes blocked due to crash on I-90 Eastbound after Exit 169 41st St.,I-90,Cleveland,Cuyahoga,OH,44113,US,US/Eastern,KBKL,2022-09-06 18:33:00,71.0,71.0,75.0,29.43,10.0,NE,9.0,0.0,Rain,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-514801,Source2,1,2022-09-06 15:40:21,2022-09-06 16:24:43,39.314629,-120.14858999999998,,,0.0,Crash on CA-267 Shore Blvd Northbound at Truckee-Tahoe Airport Rd.,N Shore Rd,Truckee,Placer,CA,96161-0348,US,US/Pacific,KTRK,2022-09-06 14:55:00,91.0,91.0,13.0,24.36,10.0,SW,8.0,0.0,Rain,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-514802,Source2,2,2022-09-06 17:42:43,2022-09-06 18:33:00,34.735039,-86.627296,,,0.0,Right hand shoulder blocked and Right lane blocked due to crash on US-72 University Dr Eastbound near AL-53 Jordan Ln.,Jordan Ln NW,Huntsville,Madison,AL,35816,US,US/Central,KHUA,2022-09-06 14:58:00,86.0,86.0,55.0,,7.0,WSW,5.0,0.0,Rain,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-514803,Source2,2,2022-09-06 18:02:04,2022-09-06 18:46:47,34.884171,-82.309967,,,0.0,Lane blocked due to crash on Old Spartanburg Hwy at Cunningham Rd.,Old Spartanburg Rd,Taylors,Greenville,SC,29687-4115,US,US/Eastern,KGSP,2022-09-06 17:53:00,79.0,79.0,74.0,28.97,10.0,CALM,0.0,0.0,Rain,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-514804,Source2,2,2022-09-06 18:02:32,2022-09-06 18:47:16,34.91404,-82.370613,,,0.0,Lane blocked due to crash on State Park Rd at SC-253 Mountain Crk.,Mountain Crk,Greenville,Greenville,SC,29609-1741,US,US/Eastern,KGMU,2022-09-06 17:53:00,84.0,84.0,61.0,28.89,10.0,W,3.0,0.0,Mostly Cloud,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-514805,Source3,2,2022-09-06 16:12:31,2022-09-06 16:41:34,33.664768,-117.301811,,,0.0,Crash on I-15 Southbound at Railroad Canyon Rd.,I-15,Lake Elsinore,Riverside,CA,92530,US,US/Pacific,KF70,2022-09-06 16:15:00,102.0,102.0,21.0,28.42,10.0,SSW,15.0,0.0,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-514806,Source2,3,2022-09-06 18:13:08,2022-09-06 18:57:32,40.530682,-74.298553,,,0.0,Right lane blocked due to crash on Garden State Pkwy Southbound at I-95 Exit 11 / Garden State Pkwy Exits 129 / US-9.,Garden State Pkwy,Fords,Middlesex,NJ,08863,US,US/Eastern,KLDJ,2022-09-06 18:15:00,69.0,69.0,91.0,29.96,7.0,ESE,7.0,0.0,Mostly Cloud,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
